timestamp,event_type,bottle,dispenser,time,temperature_C,fill_level_grams,recipe,vibration_index,final_weight,is_cracked,drop_oscillation,id,creation_date,color_levels_grams
2026-06-05T09:36:42.040712,ground_truth,80582867,,,,,,,,0,,,,
2026-06-05T09:36:44.021650,dispenser_red,80582873,red,1780645003,,458.1169371778696,3,67.61248937914642,,,,,,
2026-06-05T09:36:44.044866,temperature,,red,1780645003,36.73766097054459,,,,,,,,,
2026-06-05T09:36:44.050123,dispenser_blue,80582871,blue,1780645003,,835.8197445473052,3,-20.433192518129573,,,,,,
2026-06-05T09:36:44.055603,temperature,,blue,1780645003,35.19531653990142,,,,,,,,,
2026-06-05T09:36:44.060251,dispenser_green,80582869,green,1780645003,,550.3466345424072,3,158.52054803503222,,,,,,
2026-06-05T09:36:44.065678,temperature,,green,1780645003,35.52050455392488,,,,,,,,,
2026-06-05T09:36:46.019496,final_weight,80582869,,1780645005,,,,,28.213571991414362,,,,,
2026-06-05T09:36:46.044811,drop_oscillation,80582869,,,,,,,,,"[""-0.0000000000"", ""0.0439527507"", ""0.0031036114"", ""-0.0315777473"", ""-0.0044676555"", ""-0.0836741378"", ""0.0882341459"", ""0.0201102737"", ""-0.1080485069"", ""0.0554812029"", ""-0.0147144435"", ""-0.0073524000"", ""-0.0014495635"", ""-0.0034105536"", ""-0.0234931667"", ""-0.0007788814"", ""-0.0305091380"", ""0.0100199990"", ""-0.0035356847"", ""-0.0004569360"", ""-0.0164760739"", ""0.0124832316"", ""-0.0016053672"", ""-0.0000232093"", ""0.0102468584"", ""0.0473087908"", ""0.0596920293"", ""0.0774302804"", ""-0.0369932469"", ""-0.0910348593"", ""-0.0112776483"", ""0.2368276185"", ""-0.2763028034"", ""-0.0512355994"", ""-0.1773302405"", ""0.3803840692"", ""0.0429638918"", ""0.0152778994"", ""0.0001435257"", ""-0.0004120481"", ""-0.0242525421"", ""-0.0356179125"", ""0.0130488538"", ""0.0060253466"", ""0.0160375783"", ""-0.0528548317"", ""-0.0428894112"", ""0.0007746462"", ""0.1297573612"", ""0.1246750266"", ""0.1917863194"", ""-0.1362085175"", ""-0.0246099397"", ""0.0482768571"", ""0.0420478567"", ""0.0483973150"", ""-0.0372052429"", ""-0.0795417755"", ""-0.0958115305"", ""0.2875264481"", ""0.2090788663"", ""0.1567532594"", ""-0.1963951510"", ""0.0496073277"", ""0.0228636560"", ""-0.0465193523"", ""0.0197470417"", ""-0.1210206158"", ""0.4414068368"", ""0.2279531576"", ""-0.1664834402"", ""-0.0150686555"", ""0.1265339323"", ""-0.0611138556"", ""0.1355798521"", ""-0.0113814863"", ""0.0034459024"", ""0.0189382568"", ""0.0066496806"", ""0.0041716717"", ""0.0364657221"", ""-0.0462705132"", ""0.0018671997"", ""0.0743701320"", ""-0.0423091767"", ""-0.0616648781"", ""0.0642719382"", ""-0.1324155776"", ""-0.0748090901"", ""-0.0428436301"", ""0.0812586543"", ""0.1734083956"", ""-0.3019904806"", ""0.1032634349"", ""-0.5267122791"", ""0.2756636985"", ""0.2126624615"", ""-0.1897699885"", ""-0.1957810521"", ""0.4214653696"", ""0.0984722876"", ""0.1805501996"", ""0.1222212829"", ""-0.0328269579"", ""-0.0191798109"", ""0.0703108942"", ""0.0645823919"", ""-0.1091609917"", ""-0.0066907494"", ""0.0194959599"", ""0.0253907528"", ""0.1690051350"", ""-0.1685747540"", ""0.1327510272"", ""-0.2499423344"", ""0.0834453593"", ""0.0857512371"", ""-0.0322903435"", ""-0.0169029727"", ""0.1267292398"", ""-0.0487594177"", ""0.0565418605"", ""-0.0128918048"", ""-0.0078355400"", ""-0.0062459731"", ""0.0054746977"", ""-0.0361438996"", ""-0.0730760694"", ""0.0160514309"", ""0.1209421297"", ""-0.1826871355"", ""-0.4133429216"", ""-0.1136000936"", ""-0.1300508061"", ""0.3118408927"", ""0.0845338775"", ""-0.0219309689"", ""-0.0063883512"", ""0.0287318284"", ""0.1562063651"", ""-0.0572036143"", ""0.0044783278"", ""-0.0026303132"", ""0.0022685275"", ""-0.0107124660"", ""0.0421225414"", ""-0.2145567788"", ""-0.1854813418"", ""0.4063012560"", ""-0.1597682351"", ""-0.1428812912"", ""0.0190750929"", ""-0.0401500706"", ""-0.1865070496"", ""-0.0347565602"", ""0.2430630854"", ""-0.0023558548"", ""0.1710768451"", ""0.0410628294"", ""-0.3037100888"", ""-0.0436937161"", ""-0.0579827812"", ""-0.1429972763"", ""0.1587429413"", ""0.0766048639"", ""0.0792301537"", ""-0.0519022843"", ""0.0071295077"", ""-0.0116038033"", ""0.1237124043"", ""-0.0173413604"", ""0.2940440871"", ""0.0317626630"", ""-0.0089541038"", ""-0.0390732874"", ""0.0038286930"", ""-0.0725271085"", ""-0.0091467595"", ""-0.0297886061"", ""-0.0036775256"", ""-0.0583108006"", ""0.0262847583"", ""-0.0002297479"", ""-0.0572274092"", ""0.1030795847"", ""0.0420638683"", ""-0.0500541146"", ""-0.2395034912"", ""0.4983560054"", ""-0.3544303344"", ""-0.4935288875"", ""0.2348947722"", ""-0.3792331095"", ""0.1799527743"", ""0.6698441059"", ""-0.0304403416"", ""0.1187892449"", ""-0.1852414155"", ""-0.2543979852"", ""0.3109357652"", ""0.1396603004"", ""-0.1103403464"", ""0.0834798058"", ""0.4637232288"", ""-0.1472453782"", ""-0.0528604009"", ""-0.0085548873"", ""-0.0050232624"", ""0.0047808054"", ""0.0569235849"", ""0.0312906977"", ""-0.0512361153"", ""-0.0008474805"", ""0.0876958137"", ""-0.4706837799"", ""-0.0481412144"", ""0.3547834569"", ""0.0206088846"", ""0.0709779931"", ""0.2213191741"", ""0.1052460715"", ""0.1706663587"", ""0.0102541239"", ""-0.0023452784"", ""0.0067965652"", ""0.0141154683"", ""0.0192882583"", ""-0.0531474003"", ""-0.0716771240"", ""0.0065571190"", ""-0.0747948813"", ""-0.1678068449"", ""-0.1097390912"", ""-0.0688600794"", ""0.1677296014"", ""0.2309976079"", ""0.1938780331"", ""-0.0490428085"", ""-0.0560326315"", ""-0.0256214006"", ""-0.0858111078"", ""-0.0342633054"", ""0.0080276509"", ""0.0043735609"", ""0.0149516239"", ""0.0006561199"", ""-0.0347918322"", ""-0.1444150993"", ""-0.1371120471"", ""-0.4528368747"", ""-0.0916141441"", ""0.4775393767"", ""-0.2056402846"", ""0.3761193087"", ""-0.4450579923"", ""-0.4574342647"", ""-0.2923168019"", ""0.2152759635"", ""-0.1341313975"", ""0.1151593936"", ""-0.2150027281"", ""-0.1789129109"", ""0.0374874636"", ""-0.1890530653"", ""0.0887272545"", ""-0.0610261233"", ""0.1025537838"", ""-0.0553523838"", ""0.0474982711"", ""0.0029966141"", ""0.0133898535"", ""-0.0366124721"", ""-0.0227025174"", ""0.0429940044"", ""-0.0005595988"", ""-0.0074022872"", ""0.0974909299"", ""-0.1754049908"", ""0.0850693694"", ""-0.3976501703"", ""-0.0807909810"", ""0.3085642306"", ""0.1509965459"", ""0.0912997382"", ""0.0141917243"", ""0.0183297937"", ""-0.0303076205"", ""0.0078057186"", ""-0.1450321801"", ""0.0401613199"", ""0.2970443554"", ""-0.1480969616"", ""-0.0002128929"", ""0.3299131627"", ""0.1629798830"", ""0.2368656489"", ""-0.0394836277"", ""0.1036174354"", ""-0.1750200457"", ""0.1179106101"", ""-0.2046267033"", ""-0.0463255835"", ""0.2829868589"", ""-0.0681199355"", ""0.0649170957"", ""-0.1742932265"", ""-0.0843971541"", ""0.0241929782"", ""-0.0002087613"", ""-0.0001457948"", ""-0.0164237509"", ""0.0597752785"", ""-0.0778646416"", ""-0.0111352702"", ""0.0621481385"", ""0.0400985314"", ""0.3457473159"", ""-0.4828703948"", ""-0.3322885133"", ""-0.1934842464"", ""0.1190773175"", ""0.0615214185"", ""-0.0822352689"", ""0.0164765343"", ""0.0042878875"", ""0.0004148705"", ""0.0324988388"", ""0.0222114348"", ""0.0622184105"", ""0.0358506042"", ""0.0195641193"", ""-0.0348580762"", ""-0.0568076842"", ""-0.0021478279"", ""0.0483862988"", ""0.1063656196"", ""0.0296673501"", ""-0.0572276993"", ""-0.0487321793"", ""-0.0115157708"", ""0.0000795095"", ""0.0292130541"", ""0.0326745534"", ""0.0275222502"", ""0.1786952720"", ""-0.2051778469"", ""0.1261267170"", ""0.1486618270"", ""0.0610504331"", ""-0.0210550259"", ""-0.0032605490"", ""-0.2866331342"", ""0.1612847710"", ""-0.3209917150"", ""-0.1579074798"", ""-0.1037807012"", ""0.2187655884"", ""-0.2619887731"", ""-0.1571038821"", ""-0.0707580977"", ""-0.0591193788"", ""-0.0344510422"", ""0.0054789038"", ""-0.0188951686"", ""0.0176723743"", ""-0.0094155668"", ""-0.0127690228"", ""0.0026909974"", ""0.0035274363"", ""0.0046255788"", ""0.0048292712"", ""0.0047401187"", ""0.0087229011"", ""-0.0038393300"", ""-0.0057839738"", ""-0.0046727130"", ""-0.0255854625"", ""-0.1531030990"", ""-0.0340417115"", ""0.0844626536"", ""-0.0436120608"", ""-0.3160209554"", ""-0.0275900916"", ""0.2105499274"", ""-0.1516909801"", ""-0.1247777936"", ""-0.1495065969"", ""-0.0164769571"", ""-0.0006648493"", ""0.0282591586"", ""-0.0568146807"", ""0.0769222176"", ""-0.0609380079"", ""-0.0266666737"", ""-0.0000471158"", ""-0.0205137425"", ""0.1124363980"", ""-0.0215637571"", ""-0.0889711594"", ""-0.0689527730"", ""-0.1126024938"", ""0.1952054851"", ""-0.0778606474"", ""-0.0804636350"", ""-0.0743667980"", ""0.0288666889"", ""-0.1241723541"", ""0.0748572131"", ""0.1225349712"", ""-0.0740621534"", ""-0.0426448926"", ""-0.0211779262"", ""0.0052983368"", ""-0.0078890376"", ""-0.0720217699"", ""-0.2013656947"", ""-0.0521899860"", ""0.0658632039"", ""0.1057946905"", ""0.0581181991"", ""-0.1337473919"", ""-0.0779089809"", ""0.1016556026"", ""-0.1925684937"", ""-0.0299847044"", ""0.0195379557"", ""0.0081942508"", ""0.0010958988"", ""-0.0087865962"", ""0.0288202987"", ""-0.0560070694"", ""-0.0100839051"", ""0.0307581396"", ""0.0500680167"", ""-0.0847871916"", ""-0.1151145703"", ""-0.1656343352"", ""-0.1956233666"", ""-0.3435405902"", ""-0.2886543580"", ""0.0885569909"", ""0.1641688968"", ""-0.2104204183"", ""-0.3372985381"", ""-0.0092581156"", ""-0.3286482770"", ""0.0784074687"", ""-0.0969315594"", ""-0.2676444596"", ""0.2906615875"", ""0.1096795215"", ""-0.0615642219"", ""-0.0106554490"", ""-0.0808706599"", ""0.2318111838"", ""0.1817844039"", ""0.1106405268"", ""0.0352133370"", ""-0.0014130392"", ""-0.0299332940"", ""0.0229373704"", ""-0.0544797494"", ""0.0988143951"", ""0.0200278751"", ""0.0286986032"", ""-0.0569542547"", ""0.0170082561"", ""0.0376901590"", ""-0.0101517261"", ""-0.0221674784"", ""0.0171693070"", ""-0.0003164938"", ""-0.0145654932"", ""0.0037683303"", ""-0.0111698920"", ""-0.1030834125"", ""-0.1852910973"", ""-0.1529528304"", ""-0.2444884126"", ""0.1512373638"", ""0.1167688370"", ""-0.0392141632"", ""-0.2962766317"", ""-0.4945629532"", ""0.5442967224"", ""-0.1103894870"", ""0.2924984345"", ""0.1327202448"", ""-0.2014926991"", ""0.0257242837"", ""0.0040819867"", ""0.0016586623"", ""0.0001819207"", ""-0.0116829671"", ""-0.1610212349"", ""0.1492097540"", ""0.0664949513"", ""-0.1874382678"", ""0.1027268481"", ""0.0376814597""]",,,
2026-06-05T09:36:46.045373,ground_truth,80582869,,,,,,,,0,,,,
2026-06-05T09:36:48.024236,dispenser_red,80582875,red,1780645007,,450.8385424770461,3,81.5215365883933,,,,,,
2026-06-05T09:36:48.047755,temperature,,red,1780645007,32.64165429924663,,,,,,,,,
2026-06-05T09:36:48.053748,dispenser_blue,80582873,blue,1780645007,,835.7419153023343,3,-18.715295821751518,,,,,,
2026-06-05T09:36:48.061098,temperature,,blue,1780645007,32.82113120323914,,,,,,,,,
2026-06-05T09:36:48.065870,dispenser_green,80582871,green,1780645007,,537.5717396704649,3,156.9399208601373,,,,,,
2026-06-05T09:36:48.072557,temperature,,green,1780645007,35.09822599988399,,,,,,,,,
2026-06-05T09:36:50.068065,final_weight,80582871,,1780645009,,,,,28.36582302290406,,,,,
2026-06-05T09:36:50.092142,drop_oscillation,80582871,,,,,,,,,"[""0.0000000000"", ""0.5122603128"", ""1.3804918710"", ""1.3189351255"", ""1.8504922547"", ""1.2456535606"", ""1.4714026997"", ""1.3235736193"", ""0.8148623842"", ""0.3937863784"", ""-0.0077922976"", ""-0.3536629220"", ""-0.4555137531"", ""-0.6848005719"", ""-0.5389124124"", ""-0.8450120958"", ""-0.9311027359"", ""-0.7613543205"", ""-0.5438301106"", ""-0.4548627496"", ""-0.4105847356"", ""-0.3034278866"", ""-0.1208544419"", ""0.0398445025"", ""0.2069432502"", ""0.4067071678"", ""0.5858772469"", ""0.7729415276"", ""1.1657274172"", ""1.2242902763"", ""1.4867495028"", ""1.8441804117"", ""2.2308783312"", ""2.0931493005"", ""2.6737193926"", ""2.6026913118"", ""1.8674240857"", ""2.2572559764"", ""1.9095558683"", ""1.6814752467"", ""0.7176215363"", ""0.0488938929"", ""-0.5096988031"", ""-0.5273867684"", ""-0.8156533690"", ""-0.4576984965"", ""-0.1418203341"", ""0.4218789579"", ""0.9390167050"", ""1.4484015156"", ""1.5902244403"", ""2.4318326234"", ""1.9335307779"", ""2.0807122683"", ""1.6974884362"", ""1.4242985396"", ""1.1267009823"", ""0.8458914444"", ""0.4851425019"", ""0.1688127083"", ""-0.1274115700"", ""-0.3624077287"", ""-0.7730341949"", ""-0.8142723305"", ""-1.1357082917"", ""-1.5218470004"", ""-1.4664790693"", ""-1.1763349330"", ""-1.7624537925"", ""-2.2551889640"", ""-1.8580983904"", ""-2.2268593535"", ""-2.0651270662"", ""-2.6541883379"", ""-2.4488437874"", ""-2.2453570486"", ""-1.8156145602"", ""-1.3751772746"", ""-1.4706347338"", ""-0.8006511961"", ""-0.2347032637"", ""0.1449377656"", ""0.4117151120"", ""0.4477362768"", ""0.3892249962"", ""0.0360158613"", ""-0.4318322291"", ""-0.9524542106"", ""-1.8094408788"", ""-2.5958491888"", ""-3.3955228930"", ""-3.4310810374"", ""-2.1037613875"", ""-2.5387301722"", ""-1.7975028131"", ""-1.7175339513"", ""-0.9827686013"", ""-0.5070657837"", ""-0.2059845748"", ""0.1357097866"", ""0.3807782747"", ""0.3941647479"", ""0.6751072366"", ""0.5100882268"", ""0.7541079837"", ""0.8618244500"", ""0.9209363797"", ""0.7229697386"", ""0.8920349222"", ""0.8199533623"", ""0.7033679336"", ""0.5588506049"", ""0.6758836171"", ""0.4577326315"", ""0.2722030561"", ""0.0374535972"", ""-0.2198127589"", ""-0.4597806373"", ""-0.8704664362"", ""-1.0607903459"", ""-1.3122713397"", ""-0.9948894761"", ""-1.6060975990"", ""-1.2091623105"", ""-1.1565996099"", ""-0.3631493247"", ""0.0951780372"", ""0.6462972662"", ""1.2828879245"", ""2.2113887506"", ""2.0620410436"", ""2.7408272427"", ""1.9443491977"", ""1.5702820992"", ""1.0939098625"", ""0.5506681801"", ""0.1682252501"", ""-0.2039395864"", ""-0.4659933872"", ""-0.5175487019"", ""-0.6330457637"", ""-0.4383694745"", ""-0.2561183382"", ""-0.0054133412"", ""0.2592696622"", ""0.5198255841"", ""0.8030020197"", ""0.9254779996"", ""1.0074937514"", ""1.2783934678"", ""1.6951623713"", ""1.9259783770"", ""1.3335176718"", ""2.2484188509"", ""2.5008461312"", ""2.8073158729"", ""2.7064448278"", ""1.9777277581"", ""2.2634250413"", ""2.6747773992"", ""3.2674015276"", ""1.8005076560"", ""1.8076801191"", ""1.8241156347"", ""1.4040885469"", ""0.9660010062"", ""0.3987413368"", ""-0.1052059516"", ""-0.4549644613"", ""-1.0773249055"", ""-1.1252848980"", ""-1.0340235701"", ""-0.9167206821"", ""-0.2771759943"", ""0.1792215140"", ""0.7495710612"", ""1.5282803065"", ""1.3104016701"", ""1.7253964567"", ""1.4485370844"", ""1.0741018298"", ""0.7504627103"", ""0.3195118621"", ""-0.2280255130"", ""-0.6090118968"", ""-1.0362592510"", ""-1.4275402523"", ""-1.9578859266"", ""-1.8578902948"", ""-1.3786437674"", ""-1.6102434903"", ""-2.1409658275"", ""-2.8269656535"", ""-3.0200925810"", ""-1.7186977799"", ""-2.2290239430"", ""-2.1409620189"", ""-2.7648447453"", ""-2.0475078022"", ""-2.2568256338"", ""-2.1271650076"", ""-1.4823197190"", ""-1.5088490033"", ""-1.0900276836"", ""-0.8439179623"", ""-0.5649040317"", ""-0.1978870771"", ""0.1503328785"", ""0.3503166682"", ""0.5555540019"", ""0.3611669240"", ""0.1789193639"", ""-0.2724282368"", ""-0.7878857388"", ""-1.3535698447"", ""-1.6860691329"", ""-2.5046442746"", ""-2.3435890995"", ""-2.4276258556"", ""-1.8717234377"", ""-2.1762209872"", ""-1.4950159590"", ""-0.5500934774"", ""-0.0802172994"", ""0.3916276308"", ""0.8290426652"", ""1.1847758840"", ""1.0405404078"", ""0.8673435794"", ""0.8212263726"", ""0.7118775331"", ""0.6143259038"", ""0.4954944528"", ""0.2190492738"", ""0.1973928902"", ""0.0430536531"", ""-0.0577398062"", ""-0.1735671354"", ""-0.2434925677"", ""-0.3715262780"", ""-0.5408075379"", ""-0.4020968309"", ""-0.5778057374"", ""-0.6295363977"", ""-0.8943829696"", ""-0.6784665975"", ""-0.9680308607"", ""-0.9317044794"", ""-0.9848272276"", ""-0.6791847161"", ""-0.5348699622"", ""-0.0786757505"", ""0.4478068542"", ""0.8576969822"", ""1.4595474353"", ""1.9729553947"", ""2.6748136217"", ""2.1489504106"", ""2.6493544736"", ""2.0174186160"", ""1.0521442667"", ""1.0048078505"", ""0.3707548764"", ""0.0116009978"", ""-0.3490016220"", ""-0.4628991395"", ""-0.4997334575"", ""-0.2111563017"", ""0.1067941332"", ""0.4712945821"", ""0.9702292970"", ""0.9810115760"", ""1.7732400271"", ""1.9084013168"", ""1.7200127061"", ""2.2867123477"", ""2.3312935626"", ""1.7806159364"", ""2.0679890387"", ""2.3792686539"", ""2.2464701460"", ""2.1619605776"", ""2.6167095319"", ""2.1305461458"", ""2.5475806499"", ""1.8331667063"", ""1.9854993577"", ""1.6921631078"", ""1.6497481973"", ""0.8805708391"", ""0.6649428945"", ""0.2540468648"", ""-0.2301566723"", ""-0.7031810863"", ""-1.0655303451"", ""-0.8525742043"", ""-1.5053437668"", ""-1.4361597759"", ""-1.6512547671"", ""-1.0683734902"", ""-0.5690585206"", ""-0.0145869224"", ""0.6264886005"", ""1.0210490050"", ""1.0359065611"", ""1.0446808423"", ""0.7060640034"", ""0.2809670243"", ""-0.2098606368"", ""-0.6978037033"", ""-1.5909164384"", ""-2.4651179518"", ""-2.4323264478"", ""-2.5030903713"", ""-2.6486864200"", ""-2.0243759882"", ""-2.4556752369"", ""-1.8249377250"", ""-1.8681701811"", ""-2.1815805933"", ""-1.7274254582"", ""-2.0995365244"", ""-1.2793976782"", ""-1.4488421552"", ""-1.2165617409"", ""-1.0906586827"", ""-0.8664311721"", ""-0.7183847084"", ""-0.3807782513"", ""-0.2537221495"", ""-0.0975298067"", ""0.0964715072"", ""0.3942620874"", ""0.4817622689"", ""0.6435037624"", ""0.5549810827"", ""0.4943620728"", ""0.3593943746"", ""0.0182422049"", ""-0.3519460717"", ""-0.7761741160"", ""-1.1587130584"", ""-2.1463029119"", ""-1.7684403006"", ""-1.3970020620"", ""-1.7292437602"", ""-2.0010096487"", ""-1.3015001401"", ""-0.5155105639"", ""0.1427826287"", ""0.4895121883"", ""1.3715361300"", ""1.2110969584"", ""1.4623702038"", ""1.0868371485"", ""1.3269082242"", ""0.9934508050"", ""0.3587193374"", ""0.1003081363"", ""-0.1991800013"", ""-0.3932067866"", ""-0.5196147309"", ""-0.6780285168"", ""-0.9410516606"", ""-0.9732616645"", ""-0.9842850759"", ""-0.6530233345"", ""-0.8041775003"", ""-0.9041650882"", ""-0.8484632753"", ""-0.8053636391"", ""-0.5840629585"", ""-0.5346505587"", ""-0.4657679121"", ""-0.2699147255"", ""-0.0441277474"", ""0.1868059089"", ""0.6262917641"", ""1.0438280105"", ""1.6615576512"", ""1.5354148517"", ""1.9988024584"", ""2.9082616088"", ""2.3909529150"", ""3.1072332654"", ""2.5044917167"", ""2.0137602258"", ""1.7524120908"", ""0.8608781638"", ""0.2437520781"", ""-0.1627156464"", ""-0.3865689699"", ""-0.5217473471"", ""-0.2984579302"", ""0.0294313617"", ""0.5346713974"", ""0.9302326537"", ""1.2181196522"", ""1.5239324507"", ""1.7474450670"", ""2.7278912073"", ""2.7995625644"", ""2.7007592175"", ""2.3492088259"", ""2.3633505567"", ""2.0884137789"", ""1.7084121428"", ""1.7347284876"", ""0.9791009484"", ""1.0085465803"", ""0.7553624432"", ""0.6364956828"", ""0.3463314121"", ""0.0681170816"", ""-0.1573280390"", ""-0.4144442252"", ""-0.7163917500"", ""-0.6355637012"", ""-1.1034084531"", ""-1.8175858027"", ""-1.6946414869"", ""-1.8424367075"", ""-2.1646963316"", ""-2.0797931437"", ""-1.4141770889"", ""-1.4602914703"", ""-1.1591888450"", ""-0.5601869756"", ""-0.1139394603"", ""0.3320261488"", ""0.6958566967"", ""0.6993765805"", ""0.6871672545"", ""0.1993758237"", ""-0.3202890045"", ""-0.9754956770"", ""-1.0678949223"", ""-2.3089894949"", ""-2.6071035063"", ""-2.7382953888"", ""-2.7750527501"", ""-2.2348502323"", ""-1.7464227217"", ""-1.9705683536"", ""-1.7821771834"", ""-1.2067891642"", ""-0.9627304099"", ""-0.6091845599"", ""-0.3379432371"", ""-0.1515096583"", ""0.0364138956"", ""0.1334595928"", ""0.2725796263"", ""0.3993881752"", ""0.5976432026"", ""0.6880705697"", ""0.6784419130"", ""0.7676168702"", ""0.8946508548"", ""0.8255568193"", ""0.6336528987"", ""0.5604446498"", ""0.5601394331"", ""0.2736612053"", ""0.0335044617"", ""-0.2080904978"", ""-0.6888089780"", ""-1.4450772917"", ""-1.5326598110"", ""-1.7795959672"", ""-2.0173698110"", ""-1.7350676613"", ""-1.6983860705"", ""-0.9085327929"", ""-0.3581943736"", ""0.3387340149"", ""0.8472966444"", ""1.3855997290"", ""1.5997546136"", ""1.3966711592"", ""1.4817018134"", ""1.1873678135"", ""1.0417113983"", ""0.4745030177"", ""0.0875486139"", ""-0.2345568636"", ""-0.5587725891"", ""-0.7223098353"", ""-0.7928200664"", ""-0.9584412450"", ""-0.7147329172"", ""-0.7498838819"", ""-0.5838212811"", ""-0.3458251172"", ""-0.1740100071"", ""-0.0075718370"", ""0.1730165395"", ""0.3138171239"", ""0.5110596958"", ""0.6854839068""]",,,
2026-06-05T09:36:50.093031,ground_truth,80582871,,,,,,,,0,,,,
2026-06-05T09:36:52.021616,dispenser_red,80582877,red,1780645011,,444.4407630213892,3,74.88432156839187,,,,,,
2026-06-05T09:36:52.044501,temperature,,red,1780645011,35.446853823519554,,,,,,,,,
2026-06-05T09:36:52.048816,dispenser_blue,80582875,blue,1780645011,,835.6406087007246,3,-21.79337792770434,,,,,,
2026-06-05T09:36:52.054304,temperature,,blue,1780645011,34.57924428249397,,,,,,,,,
2026-06-05T09:36:52.059522,dispenser_green,80582873,green,1780645011,,524.6888882213316,3,165.88194620869024,,,,,,
2026-06-05T09:36:52.065539,temperature,,green,1780645011,32.51014369420095,,,,,,,,,
2026-06-05T09:36:54.015500,final_weight,80582873,,1780645013,,,,,27.800975020556216,,,,,
